13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Do mua máy cũng khá mắc nên lúc đầu mình cũng lo sợ khi mua hàng onl  Nhưng tiki giao hàng nhanh đóng gói cẩn thận  Máy chạy bền êm và ngon lắm 
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Đã nhận được hàng máy LLA nguyên seal chưa active nhận được hàng sớm 1 ngày đóng gói cẩn thận Hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Mới mua ngày 197 nay 158 công việc không sử dụng nhiều Đang sử dụng bị sọc 1 đường  Không biết có mua lầm hàng không
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy nhẹ tiện lợi khi di chuyển cấu hình đáp ứng tốt nhu cầu công việc của mình tiki giao hàng nhanh giá cả hợp lý đánh giá 5 sao
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Nguyên seal ngon lành có một điều em thắc mắc là  bảo hành như thế nào vậy ạ
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,ai cho mình hỏi cách kiểm tra bảo hành với làm mãi không được
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy bị đơ ngay từ lần đầu bật máy Đang đợi Tiki đến lấy máy về kiểm tra
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,sản phẩm tốt đóng gói cẩn thận cảm ơn tiki sau mua gì sẽ ủng hộ thêm
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,May check imei bao hanh chuan hang chinh hang Tiki giao hang rat can than laptop fullbox co xop chong soc Rat ung hi vong xai tot Cam on tiki nhe
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Phím command bên trái bị kênh không chuẩn
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,mua về ko để ý lắm vài bữa sau thấy gập ghềnh 4 đế máy không đều giờ khắc phục sao tiki
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Tốn 29k Giao Hàng Sau 2h đáng tiền bỏ ra Máy mới tinh giá quá tốt Hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Tiki bán đồ công nghệ chính hãng là đảm bảo uy tín   Mình công nhận chuyện này
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,máy đẹp hiệu năng ổn định mượt mà Tiki giao hàng nhanh  gói tiki now chưa đầy 2h Tiki đã giao đóng gói cẩn thânj
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,TreoĐơ ngay từ lần đầu khởi động Thất vọng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Đặt order trả góp 6 tháng lúc 10h xong xuôi thủ tục và giao đến lúc hơn 2h chiều dù trời mưa Nói chung là hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hài lòng nhanh gọn lẹ Chuyển phát chỉ có vài ngày đã đến Tôi rất thích và hài lòng sản phẩm này
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,quá tuyệt vời máy nhẹ không nóng dùng rất thích pin xài cực lâu giao hàng nhanh chóng đóng gói rất cẩn thận
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy đẹp
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Chất lượng sản phẩm tuyệt vời mới nguyên siêu Tiki giao hàng nhanh D
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Sản phẩm đẹp giao hàng nhanh Mua hàng tiki nhiều nhưng không thấy chương trình khách hàng thân thiết
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,giao hàng nhanh và bọc sản phẩm tốt mình sẽ ủng hộ Tiki  doanh nghiệp việt
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy nguyên seal đẹp đóng gói cẩn thận Tuy nhiên giao hàng quá chậm
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Đóng gói rất chắc chắn Giá tiki bán rất tốt hoàn toàn hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Vì mua hàng trước 13h nên chỉ với 29k thì sau 2h mình đã nhận được hàng Đóng gói rất kỹ và cẩn thận
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy sài cực thích  Dù đời đã lỗi nhưng sài tạm cũng khá ổn
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hàng đẹp giao đúng giờ  không lỗi lầm gì  tuyệt
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hàng new chính hãng Mình mua tặng bạn gái rất ưng Giá ưu đãi ủng hộ tiki lâu dài
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy quá đẹp nguyên seal Pin xai rất lâu màn hinh lcd ma rất đẹp May nhe chua đến 2 kg
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy nguyên seal đóng gói cẩn thận Mình đặt dịch vụ 2h nên 30 phút là nhận được hàng rồi
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy đẹp còn nguyên seal Tự tay active Mua flash sale nên được giá quá rẻ
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hàng đóng gói cẩn thận giao hàng sau 30 phút quá nhanh nhân viên nhiệt tình lịch sự
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Tiki đong goi cân thân giao hang uy tinh đung giơ san phâm con nguyên seal
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy mới nguyên seal cảm thấy hài lòng tiki đóng gói rất kỹ
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Quá nhanh  quá nguy hiểm  Đã nhận dc máy  máy rất tốt  Thanks shop và sẽ luôn ủng hộ shop
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Like Tikivn trước đến giờ vẫn thích và toàn dùng Tikivn
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Xài ổn  mọi thứ tạm thời đến thời điểm này là ok hết
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Đóng gói tốt chưa kích hoạt bảo hành màn hình không bị lỗi
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy hoạt động tốt có sẵn hệ điều hành Mojave mới nhất
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Sản phẩm nguyên seal hàng chính hãng Tiki phục vụ rất tốt sẽ ủng hộ tiki dài dài
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,giao hàng nhanh 2h  full box   tự tay active  ngon  bổ  rẻ nhất giá thị trường chính hãng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hàng mới nguyên seal  mã HNA chưa active đóng gói kỹ giao hàng nhanh
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy chuẩn chính hãng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,San pham tot minh hai long su phuc vu cua tiki Lan sau mua hang minh se lua chon tiki
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cái này thì khỏi chê rồi khởi động nhanh máy ko bị nóng 
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hàng của Apple LLa thì tốt rồi nên không phải lo hehe
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,hàng nguyên seal dùng tốt sẽ tiếp tục ủng hộ Tiki
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Máy chuẩn nguyên thùng macintosh chuẩn hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Lần đầu tiên mua laptop online hàng chuẩn Hiện tại thấy rất hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Giá tốt đóng gói cẩn thận nguyên seal  có điều giao hàng hơi trễ
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Sản phẩm chính hãng giao hàng nhanh Giá tốt tiki hỗ trợ tốt
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Sản phẩm còn nguyên seal dùng rất tốt Ủng hộ Tiki hơn
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Mình mua cho vợ Máy rất nhẹ và giao hàng chưa đầy 2 tiếng đã có
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Giao hang nhanh sp tốt nhưng xài 1 tháng rồi mới biết chính xác
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Sản phẩm chính hãng giao hàng nhanh Giá tốt tiki hỗ trợ tốt
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hàng chính hãng Giao hàng sớm hơn lịch hẹn  Cảm ơn Tiki
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Tốt
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,máy mới nguyên thùng như mô tả nhưng giao trễ hơn dự định
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Giao hàng nhanh chóng đóng hộp chắc chắn an toàn
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Chi la dinh Mua mot cai cho nho em sau thay me qua lai mua them cai nua
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Cực kì hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Đong gói chắc chắngiao hàng nhanhhàng chính hãng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Tiki giao hàng rất nhanh mình vừa nhận được thì liền mở ra ngay cảm giác unbox mới thích làm sao Sản phẩm siêu cool khởi động mượt mà rẻ hơn bên ngoài 15 triệu
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Nhận đơn hàng macbook air này tuần trước nói khuyến mãi giảm giá còn 21tr xong đợi mòn mõi thì nt cancel đơn hàng vì ko đủ hàng  Chiêu trò PR rẻ tiền làm mất uy tín của TIKI quá Sẽ không bao giờ quay lại KHÔNG BAO GIỜ
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Vội vàng quá mua 1 con của FPT 21 triệu giừo mất toi 1 triệu và cũng mua hơi muộn nên tuột mất quả khuyến mãi giảm giá bên Lazada có 18 triệu Mất đơn mất kép chán quá
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Mình đang tính mua trả góp 6 tháng mà ko biết có nên ko thấy cũng nhiều bạn khen máy tốt chính hãng mà vẫn phân vân vì bỏ ra 20 tr mua 1 sp online thấy còn sợ lắm
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Mua hàng Tiki thì mình thật sự yên tâm bọc gói cẩn thận hàng chính hãng và chất lượng  hình thức thanh toán linh hoạt mình thường trả qua thẻ mastercard qua tiki D và cũng thấy sự yên tâm
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Ad cho mình hỏi là tại s sản phẩm chủ có tốc độ chip là 10ghz trong khi trên thông tin apple đưa ra là 18ghz
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Mời các bạn tham khảo bài viết đánh giá chi tiết Macbook Air 2017 httpsbuseonblogspotcom201805conenmuaapplemacbookair2017khonghtml
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,hàng đẹp nguyên seal Đóng gói rất chắc chắn Giá tiki bán rất tốt hoàn toàn hài lòng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,Hài lòng với dịch vụ tiki now sản phẩm đóng gói chắc chắn đẹp Máy sử dụng tốt và mượt 
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,tôi kiểm tra bảo hành thì hệ thống báo số seri không đúng
13,Macbook Air 2017 MQD32 (13 inch) - Hàng Chính Hãng ,18.919.000 ₫,157,Apple,Intel Core i5,128GB,8GB,1440 x 900 pixels,133 inch,giá quá tốt so với thị trường mà còn là hàng chính hãng nói chung là ủng hộ tiki
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,Manh nhanh mát điểm trừ duy nhất loa chỉ chống điếc 9510 xet thêm yếu tố giá thì là 1010 nên cân nhắc nâng cấp ram để tương xứng cho CPU kk Khuyên dùng
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,Hàng fullbox nguyên seal Cấu hình cao chạy mượt up Ram nữa là hoàn hảo  màn hình IPS hiển thị khá đẹp và sắc nét Loa ko to vừa đủ nghe máy bắt wifi rất khỏe bàn phím led đẹp gõ êm touchpad mượt mình không chơi game nên ko có đánh giá gì nhiều về VGA của máy
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,Cấu hình tốt so với giá màn hình đẹp Tiki đợt này giao hàng trễ  thông báo trễ trong khi mua hàng giá trị cao  thanh toán trước Hơi thất vọng với dịch vụ của tiki
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,Xài máy được 2 tuần thấy rất mượt Phím led đẹp và có thể chỉnh được màu sắc tùy thích Có 1 điềm mình thấy hơi bất tiện là thỉnh thoảng quạt máy kêu khá to Nghe giống trời mưa bên ngoài
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,Mình vừa nhận máy hôm nay là ngày 147 nhưng bảo hành được kích hoạt từ 2252020 Cho mình hỏi về trường hợp này
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,hàng ok nguyên seal hàng chuẩn của FPT rất ưng chạy mượthàng ok nguyên seal hàng chuẩn của FPT rất ưng chạy mượt
14,Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng ,22.499.000 ₫,13,Asus,AMD Ryzen 7 4800H 29GHz up to 42GHz 8MB,512GB SSD M2 PCIE G3X2 1x slot SATA3 25,8GB DDR4 3200MHzHz 2x SODIMM socket up to 32GB SDRAM,Full HD 1920 x 1080,156 inch,Cực kì hài lòng
